loinc_num;copra_id;loinc_long_common_name;copra_description;accuracy;is_match;id
188-3;110838;Clarithromycin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2007
19-0;110838;Amoxicillin+Clavulanat [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2008
192-5;110838;Clindamycin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2009
196-6;110838;Cloxacillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2010
204-8;110838;Colistin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2011
212-1;110838;Cycloserin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2012
216-2;110838;Demeclocyclin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2013
220-4;110838;Dicloxacillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2014
224-6;110838;Doxycyclin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2015
228-7;110838;Enoxacin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2016
23-2;110838;Amphotericin B [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2017
232-9;110838;Erythromycin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2018
236-0;110838;Erythromycin+Sulfisoxazol [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2019
240-2;110838;Ethambutol [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2020
257-6;110838;Framycetin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2021
261-8;110838;Fusidat [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2022
266-7;110838;Gentamicin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2023
270-9;110838;Gramicidin D [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2024
271-7;110838;Gramicidin D [Empfindlichkeit] mit minimaler Hemmkonzentration (MHK);O2 Konzentration des Gasgemisches;60;Nein;2025
27-3;110838;Ampicillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2026
274-1;110838;Hetacillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2027
278-2;110838;Imipenem [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2028
286-5;110838;Isoniazid [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2029
290-7;110838;Kanamycin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2030
294-9;110838;Ketoconazol [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2031
298-0;110838;Lincomycin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2032
302-0;110838;Lomefloxacin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2033
306-1;110838;Loracarbef [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2034
310-3;110838;Lymecyclin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2035
314-5;110838;Meclocyclin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2036
31-5;110838;Ampicillin+Sulbactam [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2037
318-6;110838;Methacyclin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2038
322-8;110838;Methicillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2039
326-9;110838;Metronidazol [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2040
330-1;110838;Mezlocillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2041
334-3;110838;Minocyclin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2042
338-4;110838;Miocamycin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2043
346-7;110838;Nafcillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2044
354-1;110838;Neomycin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2045
35-6;110838;Azithromycin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2046
358-2;110838;Netilmicin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2047
362-4;110838;Nitrofurantoin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2048
366-5;110838;Norfloxacin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2049
374-9;110838;Ofloxacin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2050
378-0;110838;Oleandomycin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2051
382-2;110838;Oxacillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2052
386-3;110838;Oxytetracyclin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2053
391-3;110838;Penicillin G [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2054
395-4;110838;Penicillin V [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2055
39-8;110838;Azlocillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2056
399-6;110838;Phenethicillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2057
407-7;110838;Piperacillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2058
411-9;110838;Piperacillin+Tazobactam [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2059
415-0;110838;Pivampicillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2060
419-2;110838;Polymyxin B [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2061
423-4;110838;Pyrazinamid [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2062
427-5;110838;Rifampicin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2063
43-0;110838;Aztreonam [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2064
43270-8;110838;Ceftobiprol [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2065
435-8;110838;Rolitetracyclin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2066
439-0;110838;Rosoxacin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2067
443-2;110838;Roxithromycin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2068
447-3;110838;Sisomicin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2069
451-5;110838;Spectinomycin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2070
455-6;110838;Spiramycin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2071
459-8;110838;Streptomycin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2072
463-0;110838;Sulfadiazin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2073
467-1;110838;Sulfamethoxazol [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2074
47-1;110838;Bacampicillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2075
471-3;110838;Sulfisoxazol [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2076
475-4;110838;Sulfonamid [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2077
479-6;110838;Talampicillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2078
483-8;110838;Teicoplanin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2079
487-9;110838;Temafloxacin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2080
491-1;110838;Temocillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2081
495-2;110838;Tetracyclin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2082
499-4;110838;Ticarcillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2083
503-3;110838;Ticarcillin+Clavulanat [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2084
507-4;110838;Tobramycin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2085
511-6;110838;Trimethoprim [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2086
515-7;110838;Trimethoprim+Sulfamethoxazol [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2087
519-9;110838;Troleandomycin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2088
523-1;110838;Vancomycin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2089
55-4;110838;Capreomycin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2090
59-6;110838;Carbenicillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2091
59833-4;110838;Anderes Antibiotikum [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2092
63-8;110838;Cefadroxil [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2093
6643-1;110838;Cefepim [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2094
6651-4;110838;Meropenem [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2095
67-9;110838;Cefamandol [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2096
71-1;110838;Cefatrizin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2097
75-2;110838;Cefazolin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2098
79-4;110838;Cefixim [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2099
8274-3;110838;Cefpirom [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2100
83-6;110838;Cefaclor [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2101
87-7;110838;Cefmetazol [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2102
91-9;110838;Cefodizim [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2103
95-0;110838;Cefonicid [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2104
99-2;110838;Cefoperazon [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);O2 Konzentration des Gasgemisches;62;Nein;2105
10184-0;105203;Krankenhausentlassbefund der körperlichen Untersuchungen - Freitext;Objekt für die Tabelle der körperlichen Untersuchung der ärztlichen Dokumentation;63;Nein;2106
26436-6;105203;Laboruntersuchungen;Objekt für die Tabelle der körperlichen Untersuchung der ärztlichen Dokumentation;60;Nein;2107
55286-9;105203;Körperliche Untersuchung nach Körperbereichen;Objekt für die Tabelle der körperlichen Untersuchung der ärztlichen Dokumentation;61;Nein;2108
23658-8;105271;Anderes Antibiotikum [Empfindlichkeit];Objektstruktur für die Aufnahme von strukturierten Antibiogrammen;62;Nein;2109
29275-5;106776;Körpermessungen;Ort der Messung ABP1;62;Nein;2110
48584-7;106776;Magenentleerungszeit durch Messung des Exhalats nach 100 mg Natriumoctanoat per os (Nuklearmedizinisch);Ort der Messung ABP1;74;Nein;2111
48585-4;106776;Magenentleerungszeit durch Messung des Exhalats nach 100 mg Natriumacetat per os (Nuklearmedizinisch);Ort der Messung ABP1;74;Nein;2112
29275-5;106777;Körpermessungen;Ort der Messung ABP2;62;Nein;2113
48584-7;106777;Magenentleerungszeit durch Messung des Exhalats nach 100 mg Natriumoctanoat per os (Nuklearmedizinisch);Ort der Messung ABP2;74;Nein;2114
48585-4;106777;Magenentleerungszeit durch Messung des Exhalats nach 100 mg Natriumacetat per os (Nuklearmedizinisch);Ort der Messung ABP2;74;Nein;2115
29275-5;108507;Körpermessungen;Ort der Messung NBP1;62;Nein;2116
48584-7;108507;Magenentleerungszeit durch Messung des Exhalats nach 100 mg Natriumoctanoat per os (Nuklearmedizinisch);Ort der Messung NBP1;74;Nein;2117
48585-4;108507;Magenentleerungszeit durch Messung des Exhalats nach 100 mg Natriumacetat per os (Nuklearmedizinisch);Ort der Messung NBP1;74;Nein;2118
9471-4;102491;Fluorid [Masse/Volumen] in Wasser;Oxidationswasser in ml (einfuhrrelevant);60;Nein;2119
93851-4;101327;Delamanid [Empfindlichkeit];Patientenadresse: Land;62;Nein;2120
94651-7;101327;Reiseland [Ort];Patientenadresse: Land;62;Nein;2121
12218-4;107927;Glucose [Masse/Volumen] in Peritonealflüssigkeit --2 Stunden nach Peritonealdialyse;Peritonealdialyse - Einlaufhöhe in cm;76;Nein;2122
12628-4;107927;Glucose [Masse/Volumen] in Peritonealdialysat;Peritonealdialyse - Einlaufhöhe in cm;74;Nein;2123
12632-6;107927;Glucose [Masse/Volumen] in Peritonealdialysat --3. Probenmaterial;Peritonealdialyse - Einlaufhöhe in cm;61;Nein;2124
12634-2;107927;Glucose [Masse/Volumen] in Peritonealdialysat --5. Probenmaterial;Peritonealdialyse - Einlaufhöhe in cm;61;Nein;2125
12635-9;107927;Glucose [Masse/Volumen] in Peritonealdialysat --6. Probenmaterial;Peritonealdialyse - Einlaufhöhe in cm;61;Nein;2126
12843-9;107927;Protein [Masse/Volumen] in Peritonealdialysat;Peritonealdialyse - Einlaufhöhe in cm;63;Nein;2127
14621-7;107927;Aussehen von Peritonealflüssigkeit;Peritonealdialyse - Einlaufhöhe in cm;63;Nein;2128
14681-1;107927;Creatinin [Mol/Volumen] in Peritonealdialysat;Peritonealdialyse - Einlaufhöhe in cm;71;Nein;2129
14746-2;107927;Glucose [Mol/Volumen] in Peritonealdialysat;Peritonealdialyse - Einlaufhöhe in cm;74;Nein;2130
14748-8;107927;Glucose [Mol/Volumen] in Peritonealflüssigkeit;Peritonealdialyse - Einlaufhöhe in cm;61;Nein;2131
1797-0;107927;Amylase [Enzymaktivität/Volumen] in Peritonealflüssigkeit;Peritonealdialyse - Einlaufhöhe in cm;61;Nein;2132
21058-3;107927;Albumin [Masse/Volumen] in Serum oder Plasma --2 Stunden nach Peritonealdialyse;Peritonealdialyse - Einlaufhöhe in cm;76;Nein;2133
35061-1;107927;Eosinophile [#/Volumen] in Peritonealflüssigkeit;Peritonealdialyse - Einlaufhöhe in cm;63;Nein;2134
39467-6;107927;Chlorid [Mol/Volumen] in Peritonealdialysat;Peritonealdialyse - Einlaufhöhe in cm;67;Nein;2135
39785-1;107927;Kalium [Mol/Volumen] in Peritonealdialysat;Peritonealdialyse - Einlaufhöhe in cm;72;Nein;2136
39787-7;107927;Natrium [Mol/Volumen] in Peritonealdialysat;Peritonealdialyse - Einlaufhöhe in cm;74;Nein;2137
40599-3;107927;Albumin [Masse/Volumen] in Peritonealdialysat;Peritonealdialyse - Einlaufhöhe in cm;70;Nein;2138
49003-7;107927;Harnsäure [Masse/Volumen] in Peritonealdialysat;Peritonealdialyse - Einlaufhöhe in cm;73;Nein;2139
49004-5;107927;Creatinin [Masse/Volumen] in Peritonealdialysat;Peritonealdialyse - Einlaufhöhe in cm;71;Nein;2140
49005-2;107927;Calcium [Mol/Volumen] in Peritonealdialysat;Peritonealdialyse - Einlaufhöhe in cm;70;Nein;2141
49007-8;107927;Magnesium [Mol/Volumen] in Peritonealdialysat;Peritonealdialyse - Einlaufhöhe in cm;71;Nein;2142
49928-5;107927;Leukozyten [#/Volumen] in Peritonealdialysat;Peritonealdialyse - Einlaufhöhe in cm;70;Nein;2143
54900-6;107927;IgA [Masse/Volumen] in Peritonealflüssigkeit;Peritonealdialyse - Einlaufhöhe in cm;62;Nein;2144
57726-2;107927;Creatinin [Masse/Volumen] in 24-Stunden-Peritonealdialysat;Peritonealdialyse - Einlaufhöhe in cm;66;Nein;2145
57752-8;107927;Harnstoff [Masse/Volumen] in Peritonealdialysat --über Nacht;Peritonealdialyse - Einlaufhöhe in cm;65;Nein;2146
59040-6;107927;Cancer-Antigen 125 [Einheiten/Volumen] in Peritonealdialysat;Peritonealdialyse - Einlaufhöhe in cm;69;Nein;2147
12191-3;107805;Creatinin [Masse/Volumen] in Peritonealflüssigkeit;Peritonealdialyse Einlaufmenge in ml;60;Nein;2148
12218-4;107805;Glucose [Masse/Volumen] in Peritonealflüssigkeit --2 Stunden nach Peritonealdialyse;Peritonealdialyse Einlaufmenge in ml;72;Nein;2149
12579-9;107805;Creatinin [Masse/Volumen] in Peritonealdialysat --4. Probenmaterial;Peritonealdialyse Einlaufmenge in ml;60;Nein;2150
12580-7;107805;Creatinin [Masse/Volumen] in Peritonealdialysat --5. Probenmaterial;Peritonealdialyse Einlaufmenge in ml;60;Nein;2151
12581-5;107805;Creatinin [Masse/Volumen] in Peritonealdialysat --6. Probenmaterial;Peritonealdialyse Einlaufmenge in ml;60;Nein;2152
12582-3;107805;Creatinin [Masse/Volumen] in Peritonealdialysat --7. Probenmaterial;Peritonealdialyse Einlaufmenge in ml;60;Nein;2153
