loinc_num;copra_id;loinc_shortname;copra_name;accuracy;is_match;id
96826-3;108395;Cardio Score SOFA;Score_FLACC;62;Nein;2038
96827-1;108395;CNS Score SOFA;Score_FLACC;64;Nein;2039
96828-9;108395;Renal Score SOFA;Score_FLACC;62;Nein;2040
44760-7;110976;MELD score;Score_FOUR;67;Nein;2041
73561-3;110976;IGF-I Z-score SerPl;Score_FOUR;67;Nein;2042
88859-4;110976;Disease stage score for risk calculation;Score_FOUR;67;Nein;2043
9271-8;110976;10M Apgar Score;Score_FOUR;67;Nein;2044
9274-2;110976;5M Apgar Score;Score_FOUR;67;Nein;2045
96790-1;110976;SOFA total score SOFA;Score_FOUR;67;Nein;2046
96823-0;110976;Respiration Score SOFA;Score_FOUR;67;Nein;2047
96824-8;110976;Coag Score SOFA;Score_FOUR;67;Nein;2048
96825-5;110976;Liver Score SOFA;Score_FOUR;67;Nein;2049
96826-3;110976;Cardio Score SOFA;Score_FOUR;67;Nein;2050
96827-1;110976;CNS Score SOFA;Score_FOUR;67;Nein;2051
96828-9;110976;Renal Score SOFA;Score_FOUR;67;Nein;2052
44760-7;102798;MELD score;Score_GDS;74;Nein;2053
73561-3;102798;IGF-I Z-score SerPl;Score_GDS;71;Nein;2054
88859-4;102798;Disease stage score for risk calculation;Score_GDS;71;Nein;2055
9271-8;102798;10M Apgar Score;Score_GDS;71;Nein;2056
9274-2;102798;5M Apgar Score;Score_GDS;71;Nein;2057
96790-1;102798;SOFA total score SOFA;Score_GDS;71;Nein;2058
96823-0;102798;Respiration Score SOFA;Score_GDS;71;Nein;2059
96824-8;102798;Coag Score SOFA;Score_GDS;71;Nein;2060
96825-5;102798;Liver Score SOFA;Score_GDS;71;Nein;2061
96826-3;102798;Cardio Score SOFA;Score_GDS;71;Nein;2062
96827-1;102798;CNS Score SOFA;Score_GDS;71;Nein;2063
96828-9;102798;Renal Score SOFA;Score_GDS;71;Nein;2064
44760-7;108684;MELD score;Score_ISS;71;Nein;2065
73561-3;108684;IGF-I Z-score SerPl;Score_ISS;71;Nein;2066
88859-4;108684;Disease stage score for risk calculation;Score_ISS;71;Nein;2067
9271-8;108684;10M Apgar Score;Score_ISS;71;Nein;2068
9274-2;108684;5M Apgar Score;Score_ISS;71;Nein;2069
96790-1;108684;SOFA total score SOFA;Score_ISS;71;Nein;2070
96823-0;108684;Respiration Score SOFA;Score_ISS;71;Nein;2071
96824-8;108684;Coag Score SOFA;Score_ISS;71;Nein;2072
96825-5;108684;Liver Score SOFA;Score_ISS;71;Nein;2073
96826-3;108684;Cardio Score SOFA;Score_ISS;71;Nein;2074
96827-1;108684;CNS Score SOFA;Score_ISS;71;Nein;2075
96828-9;108684;Renal Score SOFA;Score_ISS;71;Nein;2076
26606-4;102799;Carnosine SerPl-sCnc;Score_KarnofskyIndex;60;Nein;2077
44760-7;102799;MELD score;Score_KarnofskyIndex;67;Nein;2078
44760-7;102800;MELD score;Score_Kuss;67;Nein;2079
73561-3;102800;IGF-I Z-score SerPl;Score_Kuss;67;Nein;2080
88859-4;102800;Disease stage score for risk calculation;Score_Kuss;67;Nein;2081
9271-8;102800;10M Apgar Score;Score_Kuss;67;Nein;2082
9274-2;102800;5M Apgar Score;Score_Kuss;67;Nein;2083
96790-1;102800;SOFA total score SOFA;Score_Kuss;67;Nein;2084
96823-0;102800;Respiration Score SOFA;Score_Kuss;67;Nein;2085
96824-8;102800;Coag Score SOFA;Score_Kuss;67;Nein;2086
96825-5;102800;Liver Score SOFA;Score_Kuss;67;Nein;2087
96826-3;102800;Cardio Score SOFA;Score_Kuss;67;Nein;2088
96827-1;102800;CNS Score SOFA;Score_Kuss;67;Nein;2089
96828-9;102800;Renal Score SOFA;Score_Kuss;67;Nein;2090
44760-7;102813;MELD score;Score_Lachs;67;Nein;2091
73561-3;102813;IGF-I Z-score SerPl;Score_Lachs;62;Nein;2092
88859-4;102813;Disease stage score for risk calculation;Score_Lachs;62;Nein;2093
9271-8;102813;10M Apgar Score;Score_Lachs;62;Nein;2094
9274-2;102813;5M Apgar Score;Score_Lachs;62;Nein;2095
96790-1;102813;SOFA total score SOFA;Score_Lachs;62;Nein;2096
96823-0;102813;Respiration Score SOFA;Score_Lachs;62;Nein;2097
96824-8;102813;Coag Score SOFA;Score_Lachs;62;Nein;2098
96825-5;102813;Liver Score SOFA;Score_Lachs;62;Nein;2099
96826-3;102813;Cardio Score SOFA;Score_Lachs;62;Nein;2100
96827-1;102813;CNS Score SOFA;Score_Lachs;64;Nein;2101
96828-9;102813;Renal Score SOFA;Score_Lachs;62;Nein;2102
44760-7;102801;MELD score;Score_MAAS;70;Nein;2103
73561-3;102801;IGF-I Z-score SerPl;Score_MAAS;67;Nein;2104
88859-4;102801;Disease stage score for risk calculation;Score_MAAS;67;Nein;2105
9271-8;102801;10M Apgar Score;Score_MAAS;72;Nein;2106
9274-2;102801;5M Apgar Score;Score_MAAS;75;Nein;2107
96790-1;102801;SOFA total score SOFA;Score_MAAS;67;Nein;2108
96823-0;102801;Respiration Score SOFA;Score_MAAS;67;Nein;2109
96824-8;102801;Coag Score SOFA;Score_MAAS;67;Nein;2110
96825-5;102801;Liver Score SOFA;Score_MAAS;67;Nein;2111
96826-3;102801;Cardio Score SOFA;Score_MAAS;67;Nein;2112
96827-1;102801;CNS Score SOFA;Score_MAAS;67;Nein;2113
96828-9;102801;Renal Score SOFA;Score_MAAS;67;Nein;2114
44760-7;102802;MELD score;Score_MMS;74;Nein;2115
73561-3;102802;IGF-I Z-score SerPl;Score_MMS;71;Nein;2116
88859-4;102802;Disease stage score for risk calculation;Score_MMS;71;Nein;2117
9271-8;102802;10M Apgar Score;Score_MMS;71;Nein;2118
9274-2;102802;5M Apgar Score;Score_MMS;71;Nein;2119
96790-1;102802;SOFA total score SOFA;Score_MMS;71;Nein;2120
96823-0;102802;Respiration Score SOFA;Score_MMS;71;Nein;2121
96824-8;102802;Coag Score SOFA;Score_MMS;71;Nein;2122
96825-5;102802;Liver Score SOFA;Score_MMS;71;Nein;2123
96826-3;102802;Cardio Score SOFA;Score_MMS;71;Nein;2124
96827-1;102802;CNS Score SOFA;Score_MMS;71;Nein;2125
96828-9;102802;Renal Score SOFA;Score_MMS;71;Nein;2126
44760-7;102803;MELD score;Score_MOF;74;Nein;2127
48766-0;102803;Source of info;Score_MOF;61;Nein;2128
73561-3;102803;IGF-I Z-score SerPl;Score_MOF;71;Nein;2129
88859-4;102803;Disease stage score for risk calculation;Score_MOF;71;Nein;2130
9271-8;102803;10M Apgar Score;Score_MOF;71;Nein;2131
9274-2;102803;5M Apgar Score;Score_MOF;71;Nein;2132
96790-1;102803;SOFA total score SOFA;Score_MOF;71;Nein;2133
96823-0;102803;Respiration Score SOFA;Score_MOF;71;Nein;2134
96824-8;102803;Coag Score SOFA;Score_MOF;71;Nein;2135
96825-5;102803;Liver Score SOFA;Score_MOF;71;Nein;2136
96826-3;102803;Cardio Score SOFA;Score_MOF;71;Nein;2137
96827-1;102803;CNS Score SOFA;Score_MOF;71;Nein;2138
96828-9;102803;Renal Score SOFA;Score_MOF;71;Nein;2139
44760-7;102804;MELD score;Score_mRS;74;Nein;2140
73561-3;102804;IGF-I Z-score SerPl;Score_mRS;71;Nein;2141
88859-4;102804;Disease stage score for risk calculation;Score_mRS;71;Nein;2142
9271-8;102804;10M Apgar Score;Score_mRS;71;Nein;2143
9274-2;102804;5M Apgar Score;Score_mRS;71;Nein;2144
96790-1;102804;SOFA total score SOFA;Score_mRS;71;Nein;2145
96823-0;102804;Respiration Score SOFA;Score_mRS;71;Nein;2146
96824-8;102804;Coag Score SOFA;Score_mRS;71;Nein;2147
96825-5;102804;Liver Score SOFA;Score_mRS;71;Nein;2148
96826-3;102804;Cardio Score SOFA;Score_mRS;71;Nein;2149
96827-1;102804;CNS Score SOFA;Score_mRS;71;Nein;2150
96828-9;102804;Renal Score SOFA;Score_mRS;71;Nein;2151
44760-7;102805;MELD score;Score_MukositisSkala;67;Nein;2152
44760-7;108680;MELD score;Score_NACA;67;Nein;2153
73561-3;108680;IGF-I Z-score SerPl;Score_NACA;67;Nein;2154
88859-4;108680;Disease stage score for risk calculation;Score_NACA;67;Nein;2155
9271-8;108680;10M Apgar Score;Score_NACA;67;Nein;2156
9274-2;108680;5M Apgar Score;Score_NACA;67;Nein;2157
96790-1;108680;SOFA total score SOFA;Score_NACA;67;Nein;2158
96823-0;108680;Respiration Score SOFA;Score_NACA;67;Nein;2159
96824-8;108680;Coag Score SOFA;Score_NACA;67;Nein;2160
96825-5;108680;Liver Score SOFA;Score_NACA;67;Nein;2161
96826-3;108680;Cardio Score SOFA;Score_NACA;67;Nein;2162
96827-1;108680;CNS Score SOFA;Score_NACA;67;Nein;2163
96828-9;108680;Renal Score SOFA;Score_NACA;69;Nein;2164
44760-7;102806;MELD score;Score_NIHSS;67;Nein;2165
73561-3;102806;IGF-I Z-score SerPl;Score_NIHSS;62;Nein;2166
88859-4;102806;Disease stage score for risk calculation;Score_NIHSS;62;Nein;2167
9271-8;102806;10M Apgar Score;Score_NIHSS;62;Nein;2168
9274-2;102806;5M Apgar Score;Score_NIHSS;62;Nein;2169
96790-1;102806;SOFA total score SOFA;Score_NIHSS;62;Nein;2170
96823-0;102806;Respiration Score SOFA;Score_NIHSS;62;Nein;2171
96824-8;102806;Coag Score SOFA;Score_NIHSS;62;Nein;2172
96825-5;102806;Liver Score SOFA;Score_NIHSS;62;Nein;2173
96826-3;102806;Cardio Score SOFA;Score_NIHSS;62;Nein;2174
96827-1;102806;CNS Score SOFA;Score_NIHSS;72;Nein;2175
96828-9;102806;Renal Score SOFA;Score_NIHSS;62;Nein;2176
44760-7;102807;MELD score;Score_NIPS;67;Nein;2177
73561-3;102807;IGF-I Z-score SerPl;Score_NIPS;67;Nein;2178
88859-4;102807;Disease stage score for risk calculation;Score_NIPS;67;Nein;2179
9271-8;102807;10M Apgar Score;Score_NIPS;67;Nein;2180
9274-2;102807;5M Apgar Score;Score_NIPS;67;Nein;2181
96790-1;102807;SOFA total score SOFA;Score_NIPS;67;Nein;2182
96823-0;102807;Respiration Score SOFA;Score_NIPS;67;Nein;2183
96824-8;102807;Coag Score SOFA;Score_NIPS;67;Nein;2184
96825-5;102807;Liver Score SOFA;Score_NIPS;67;Nein;2185
96826-3;102807;Cardio Score SOFA;Score_NIPS;67;Nein;2186
96827-1;102807;CNS Score SOFA;Score_NIPS;67;Nein;2187
96828-9;102807;Renal Score SOFA;Score_NIPS;67;Nein;2188
44760-7;102808;MELD score;Score_NORTON;67;Nein;2189
48766-0;102808;Source of info;Score_NORTON;62;Nein;2190
96790-1;102808;SOFA total score SOFA;Score_NORTON;64;Nein;2191
96827-1;102808;CNS Score SOFA;Score_NORTON;62;Nein;2192
44760-7;108402;MELD score;Score_NPASS_Schmerz;67;Nein;2193
96827-1;108402;CNS Score SOFA;Score_NPASS_Schmerz;61;Nein;2194
44760-7;108410;MELD score;Score_NPASS_Sedierung;67;Nein;2195
44760-7;105222;MELD score;Score_NRS_Verlauf;71;Nein;2196
73561-3;105222;IGF-I Z-score SerPl;Score_NRS_Verlauf;71;Nein;2197
88859-4;105222;Disease stage score for risk calculation;Score_NRS_Verlauf;71;Nein;2198
9271-8;105222;10M Apgar Score;Score_NRS_Verlauf;71;Nein;2199
9274-2;105222;5M Apgar Score;Score_NRS_Verlauf;71;Nein;2200
96790-1;105222;SOFA total score SOFA;Score_NRS_Verlauf;71;Nein;2201
96823-0;105222;Respiration Score SOFA;Score_NRS_Verlauf;71;Nein;2202
96824-8;105222;Coag Score SOFA;Score_NRS_Verlauf;71;Nein;2203
96825-5;105222;Liver Score SOFA;Score_NRS_Verlauf;71;Nein;2204
96826-3;105222;Cardio Score SOFA;Score_NRS_Verlauf;71;Nein;2205
96827-1;105222;CNS Score SOFA;Score_NRS_Verlauf;71;Nein;2206
96828-9;105222;Renal Score SOFA;Score_NRS_Verlauf;71;Nein;2207
44760-7;108233;MELD score;Score_Petrussa;67;Nein;2208
96825-5;108233;Liver Score SOFA;Score_Petrussa;67;Nein;2209
96827-1;108233;CNS Score SOFA;Score_Petrussa;64;Nein;2210
96828-9;108233;Renal Score SOFA;Score_Petrussa;60;Nein;2211
44760-7;108424;MELD score;Score_PRISMIII;67;Nein;2212
44760-7;117225;MELD score;Score_Race;70;Nein;2213
73561-3;117225;IGF-I Z-score SerPl;Score_Race;67;Nein;2214
88859-4;117225;Disease stage score for risk calculation;Score_Race;67;Nein;2215
9271-8;117225;10M Apgar Score;Score_Race;67;Nein;2216
9274-2;117225;5M Apgar Score;Score_Race;67;Nein;2217
9279-1;117225;Resp rate;Score_Race;63;Nein;2218
96790-1;117225;SOFA total score SOFA;Score_Race;67;Nein;2219
96823-0;117225;Respiration Score SOFA;Score_Race;67;Nein;2220
96824-8;117225;Coag Score SOFA;Score_Race;67;Nein;2221
96825-5;117225;Liver Score SOFA;Score_Race;67;Nein;2222
96826-3;117225;Cardio Score SOFA;Score_Race;67;Nein;2223
96827-1;117225;CNS Score SOFA;Score_Race;67;Nein;2224
96828-9;117225;Renal Score SOFA;Score_Race;67;Nein;2225
44760-7;107969;MELD score;Score_Ramsay;67;Nein;2226
9274-2;107969;5M Apgar Score;Score_Ramsay;62;Nein;2227
96824-8;107969;Coag Score SOFA;Score_Ramsay;67;Nein;2228
96825-5;107969;Liver Score SOFA;Score_Ramsay;64;Nein;2229
96826-3;107969;Cardio Score SOFA;Score_Ramsay;62;Nein;2230
96827-1;107969;CNS Score SOFA;Score_Ramsay;62;Nein;2231
96828-9;107969;Renal Score SOFA;Score_Ramsay;71;Nein;2232
44760-7;117221;MELD score;Score_Rankin;100;Nein;2233
73561-3;117221;IGF-I Z-score SerPl;Score_Rankin;100;Nein;2234
88859-4;117221;Disease stage score for risk calculation;Score_Rankin;100;Nein;2235
9271-8;117221;10M Apgar Score;Score_Rankin;100;Nein;2236
9274-2;117221;5M Apgar Score;Score_Rankin;100;Nein;2237
96790-1;117221;SOFA total score SOFA;Score_Rankin;100;Nein;2238
96823-0;117221;Respiration Score SOFA;Score_Rankin;100;Nein;2239
96824-8;117221;Coag Score SOFA;Score_Rankin;100;Nein;2240
96825-5;117221;Liver Score SOFA;Score_Rankin;100;Nein;2241
96826-3;117221;Cardio Score SOFA;Score_Rankin;100;Nein;2242
96827-1;117221;CNS Score SOFA;Score_Rankin;100;Nein;2243
96828-9;117221;Renal Score SOFA;Score_Rankin;100;Nein;2244
44760-7;102784;MELD score;Score_RASS;67;Nein;2245
73561-3;102784;IGF-I Z-score SerPl;Score_RASS;67;Nein;2246
88859-4;102784;Disease stage score for risk calculation;Score_RASS;67;Nein;2247
9271-8;102784;10M Apgar Score;Score_RASS;67;Nein;2248
9274-2;102784;5M Apgar Score;Score_RASS;67;Nein;2249
96790-1;102784;SOFA total score SOFA;Score_RASS;67;Nein;2250
96823-0;102784;Respiration Score SOFA;Score_RASS;67;Nein;2251
96824-8;102784;Coag Score SOFA;Score_RASS;67;Nein;2252
96825-5;102784;Liver Score SOFA;Score_RASS;67;Nein;2253
96826-3;102784;Cardio Score SOFA;Score_RASS;67;Nein;2254
96827-1;102784;CNS Score SOFA;Score_RASS;67;Nein;2255
96828-9;102784;Renal Score SOFA;Score_RASS;69;Nein;2256
44760-7;102810;MELD score;Score_RSS;71;Nein;2257
73561-3;102810;IGF-I Z-score SerPl;Score_RSS;71;Nein;2258
88859-4;102810;Disease stage score for risk calculation;Score_RSS;71;Nein;2259
9271-8;102810;10M Apgar Score;Score_RSS;71;Nein;2260
9274-2;102810;5M Apgar Score;Score_RSS;71;Nein;2261
96790-1;102810;SOFA total score SOFA;Score_RSS;71;Nein;2262
96823-0;102810;Respiration Score SOFA;Score_RSS;71;Nein;2263
96824-8;102810;Coag Score SOFA;Score_RSS;71;Nein;2264
96825-5;102810;Liver Score SOFA;Score_RSS;71;Nein;2265
96826-3;102810;Cardio Score SOFA;Score_RSS;71;Nein;2266
96827-1;102810;CNS Score SOFA;Score_RSS;71;Nein;2267
96828-9;102810;Renal Score SOFA;Score_RSS;71;Nein;2268
15043-3;102811;Cortis Ur-sCnc;Score_RTS;61;Nein;2269
34571-0;102811;Screen aPTT;Score_RTS;60;Nein;2270
39781-0;102811;Urea Prt-sCnc;Score_RTS;64;Nein;2271
44760-7;102811;MELD score;Score_RTS;71;Nein;2272
6303-2;102811;Screen dRVVT;Score_RTS;67;Nein;2273
73561-3;102811;IGF-I Z-score SerPl;Score_RTS;71;Nein;2274
88859-4;102811;Disease stage score for risk calculation;Score_RTS;71;Nein;2275
9271-8;102811;10M Apgar Score;Score_RTS;71;Nein;2276
9274-2;102811;5M Apgar Score;Score_RTS;71;Nein;2277
96790-1;102811;SOFA total score SOFA;Score_RTS;71;Nein;2278
96823-0;102811;Respiration Score SOFA;Score_RTS;71;Nein;2279
96824-8;102811;Coag Score SOFA;Score_RTS;71;Nein;2280
96825-5;102811;Liver Score SOFA;Score_RTS;71;Nein;2281
96826-3;102811;Cardio Score SOFA;Score_RTS;71;Nein;2282
96827-1;102811;CNS Score SOFA;Score_RTS;71;Nein;2283
96828-9;102811;Renal Score SOFA;Score_RTS;71;Nein;2284
34571-0;101973;Screen aPTT;Score_SAPS2;64;Nein;2285
44760-7;101973;MELD score;Score_SAPS2;67;Nein;2286
73561-3;101973;IGF-I Z-score SerPl;Score_SAPS2;62;Nein;2287
88859-4;101973;Disease stage score for risk calculation;Score_SAPS2;62;Nein;2288
9271-8;101973;10M Apgar Score;Score_SAPS2;62;Nein;2289
9274-2;101973;5M Apgar Score;Score_SAPS2;64;Nein;2290
96790-1;101973;SOFA total score SOFA;Score_SAPS2;62;Nein;2291
96823-0;101973;Respiration Score SOFA;Score_SAPS2;62;Nein;2292
96824-8;101973;Coag Score SOFA;Score_SAPS2;62;Nein;2293
96825-5;101973;Liver Score SOFA;Score_SAPS2;62;Nein;2294
96826-3;101973;Cardio Score SOFA;Score_SAPS2;62;Nein;2295
96827-1;101973;CNS Score SOFA;Score_SAPS2;64;Nein;2296
96828-9;101973;Renal Score SOFA;Score_SAPS2;62;Nein;2297
34571-0;102812;Screen aPTT;Score_SAS;60;Nein;2298
44760-7;102812;MELD score;Score_SAS;71;Nein;2299
73561-3;102812;IGF-I Z-score SerPl;Score_SAS;71;Nein;2300
88859-4;102812;Disease stage score for risk calculation;Score_SAS;71;Nein;2301
9271-8;102812;10M Apgar Score;Score_SAS;71;Nein;2302
9274-2;102812;5M Apgar Score;Score_SAS;71;Nein;2303
96790-1;102812;SOFA total score SOFA;Score_SAS;71;Nein;2304
96823-0;102812;Respiration Score SOFA;Score_SAS;71;Nein;2305
96824-8;102812;Coag Score SOFA;Score_SAS;71;Nein;2306
96825-5;102812;Liver Score SOFA;Score_SAS;71;Nein;2307
96826-3;102812;Cardio Score SOFA;Score_SAS;71;Nein;2308
96827-1;102812;CNS Score SOFA;Score_SAS;71;Nein;2309
96828-9;102812;Renal Score SOFA;Score_SAS;71;Nein;2310
10335-8;101992;Color CSF;Score_SOFA;63;Nein;2311
44760-7;101992;MELD score;Score_SOFA;67;Nein;2312
73561-3;101992;IGF-I Z-score SerPl;Score_SOFA;67;Nein;2313
88859-4;101992;Disease stage score for risk calculation;Score_SOFA;67;Nein;2314
9271-8;101992;10M Apgar Score;Score_SOFA;67;Nein;2315
9274-2;101992;5M Apgar Score;Score_SOFA;67;Nein;2316
96790-1;101992;SOFA total score SOFA;Score_SOFA;100;Nein;2317
96823-0;101992;Respiration Score SOFA;Score_SOFA;100;Nein;2318
96824-8;101992;Coag Score SOFA;Score_SOFA;100;Nein;2319
96825-5;101992;Liver Score SOFA;Score_SOFA;100;Nein;2320
96826-3;101992;Cardio Score SOFA;Score_SOFA;100;Nein;2321
96827-1;101992;CNS Score SOFA;Score_SOFA;100;Nein;2322
96828-9;101992;Renal Score SOFA;Score_SOFA;100;Nein;2323
44760-7;108441;MELD score;Score_SOS;71;Nein;2324
73561-3;108441;IGF-I Z-score SerPl;Score_SOS;71;Nein;2325
88859-4;108441;Disease stage score for risk calculation;Score_SOS;71;Nein;2326
9271-8;108441;10M Apgar Score;Score_SOS;71;Nein;2327
9274-2;108441;5M Apgar Score;Score_SOS;71;Nein;2328
96790-1;108441;SOFA total score SOFA;Score_SOS;71;Nein;2329
96823-0;108441;Respiration Score SOFA;Score_SOS;71;Nein;2330
96824-8;108441;Coag Score SOFA;Score_SOS;71;Nein;2331
96825-5;108441;Liver Score SOFA;Score_SOS;71;Nein;2332
96826-3;108441;Cardio Score SOFA;Score_SOS;71;Nein;2333
96827-1;108441;CNS Score SOFA;Score_SOS;71;Nein;2334
96828-9;108441;Renal Score SOFA;Score_SOS;71;Nein;2335
44760-7;108458;MELD score;Score_SOS_PD;71;Nein;2336
73561-3;108458;IGF-I Z-score SerPl;Score_SOS_PD;71;Nein;2337
88859-4;108458;Disease stage score for risk calculation;Score_SOS_PD;71;Nein;2338
9271-8;108458;10M Apgar Score;Score_SOS_PD;71;Nein;2339
9274-2;108458;5M Apgar Score;Score_SOS_PD;71;Nein;2340
96790-1;108458;SOFA total score SOFA;Score_SOS_PD;71;Nein;2341
96823-0;108458;Respiration Score SOFA;Score_SOS_PD;71;Nein;2342
96824-8;108458;Coag Score SOFA;Score_SOS_PD;71;Nein;2343
96825-5;108458;Liver Score SOFA;Score_SOS_PD;71;Nein;2344
96826-3;108458;Cardio Score SOFA;Score_SOS_PD;71;Nein;2345
96827-1;108458;CNS Score SOFA;Score_SOS_PD;71;Nein;2346
96828-9;108458;Renal Score SOFA;Score_SOS_PD;71;Nein;2347
44760-7;108483;MELD score;Score_Thompson;67;Nein;2348
96824-8;108483;Coag Score SOFA;Score_Thompson;62;Nein;2349
44760-7;102771;MELD score;Score_TISS10;67;Nein;2350
96827-1;102771;CNS Score SOFA;Score_TISS10;62;Nein;2351
44760-7;101947;MELD score;Score_TISS28;67;Nein;2352
96827-1;101947;CNS Score SOFA;Score_TISS28;62;Nein;2353
44760-7;106651;MELD score;Score_UStix;67;Nein;2354
73561-3;106651;IGF-I Z-score SerPl;Score_UStix;62;Nein;2355
88859-4;106651;Disease stage score for risk calculation;Score_UStix;62;Nein;2356
9271-8;106651;10M Apgar Score;Score_UStix;62;Nein;2357
9274-2;106651;5M Apgar Score;Score_UStix;62;Nein;2358
9397-1;106651;Color Stl;Score_UStix;60;Nein;2359
96790-1;106651;SOFA total score SOFA;Score_UStix;62;Nein;2360
96823-0;106651;Respiration Score SOFA;Score_UStix;62;Nein;2361
96824-8;106651;Coag Score SOFA;Score_UStix;62;Nein;2362
96825-5;106651;Liver Score SOFA;Score_UStix;62;Nein;2363
96826-3;106651;Cardio Score SOFA;Score_UStix;62;Nein;2364
96827-1;106651;CNS Score SOFA;Score_UStix;62;Nein;2365
96828-9;106651;Renal Score SOFA;Score_UStix;62;Nein;2366
10335-8;102815;Color CSF;Score_VICS;63;Nein;2367
14196-0;102815;Retics #;Score_VICS;62;Nein;2368
41461-5;102815;Virus Spec;Score_VICS;60;Nein;2369
44760-7;102815;MELD score;Score_VICS;67;Nein;2370
73561-3;102815;IGF-I Z-score SerPl;Score_VICS;67;Nein;2371
88859-4;102815;Disease stage score for risk calculation;Score_VICS;67;Nein;2372
9271-8;102815;10M Apgar Score;Score_VICS;67;Nein;2373
9274-2;102815;5M Apgar Score;Score_VICS;67;Nein;2374
96790-1;102815;SOFA total score SOFA;Score_VICS;67;Nein;2375
96823-0;102815;Respiration Score SOFA;Score_VICS;67;Nein;2376
96824-8;102815;Coag Score SOFA;Score_VICS;67;Nein;2377
96825-5;102815;Liver Score SOFA;Score_VICS;67;Nein;2378
96826-3;102815;Cardio Score SOFA;Score_VICS;67;Nein;2379
96827-1;102815;CNS Score SOFA;Score_VICS;67;Nein;2380
96828-9;102815;Renal Score SOFA;Score_VICS;67;Nein;2381
44760-7;102816;MELD score;Score_Waterlow;67;Nein;2382
96790-1;102816;SOFA total score SOFA;Score_Waterlow;60;Nein;2383
96825-5;102816;Liver Score SOFA;Score_Waterlow;60;Nein;2384
96828-9;102816;Renal Score SOFA;Score_Waterlow;60;Nein;2385
23210-8;100077;Listeria Ab Ser Ql;SM_AV_Intervall;61;Nein;2386
31533-3;100077;Neuronal Ab Ser Ql;SM_AV_Intervall;61;Nein;2387
31871-7;100077;L inter Ag Spec Ql;SM_AV_Intervall;67;Nein;2388
56953-3;100077;L inter IgM Ser Ql IA;SM_AV_Intervall;61;Nein;2389
6605-0;100077;L inter Ag Tiss Ql IF;SM_AV_Intervall;61;Nein;2390
9279-1;100082;Resp rate;SM-Draehte;63;Nein;2391
53558-3;100081;Bacteria Smn Cult;SM_Output_Atrium;61;Nein;2392
3148-4;1272;pO2 Gas;SO2;60;Nein;2393
2022-2;102010;pCO2 CSF;SpO2;67;Nein;2394
3148-4;102010;pO2 Gas;SpO2;73;Nein;2395
11556-8;108509;pO2 Bld;SpO2_2;62;Nein;2396
3148-4;108509;pO2 Gas;SpO2_2;62;Nein;2397
2022-2;104116;pCO2 CSF;SpO2_Messung_Ort;67;Nein;2398
3148-4;104116;pO2 Gas;SpO2_Messung_Ort;73;Nein;2399
14003-8;103809;pCO2 BldCo;tcpCO2;62;Nein;2400
2020-6;103809;pCO2 BldC;tcpCO2;67;Nein;2401
2022-2;103809;pCO2 CSF;tcpCO2;71;Nein;2402
32306-3;103809;pCO2 Ur;tcpCO2;62;Nein;2403
2022-2;108508;pCO2 CSF;tcpO2;62;Nein;2404
2704-5;108508;pO2 BldC;tcpO2;62;Nein;2405
26801-1;104107;Prot 12h Ur-mRate;Temperatur_Messung_Ort1a;60;Nein;2406
8310-5;104107;Body temperature;Temperatur_Messung_Ort1a;76;Nein;2407
26801-1;104110;Prot 12h Ur-mRate;Temperatur_Messung_Ort1b;60;Nein;2408
8310-5;104110;Body temperature;Temperatur_Messung_Ort1b;83;Nein;2409
12585-6;104108;Creat 2h Ur-mRate;Temperatur_Messung_Ort2a;60;Nein;2410
14584-7;104108;cAMP 24h Ur-sRate;Temperatur_Messung_Ort2a;60;Nein;2411
14712-4;104108;Epineph 24h Ur-sRate;Temperatur_Messung_Ort2a;61;Nein;2412
2232-7;104108;Epineph 24h Ur-mRate;Temperatur_Messung_Ort2a;61;Nein;2413
2436-4;104108;HVA 24h Ur-mRate;Temperatur_Messung_Ort2a;62;Nein;2414
25495-3;104108;Phe 24h Ur-sRate;Temperatur_Messung_Ort2a;62;Nein;2415
26611-4;104108;PETN 24h Ur-sRate;Temperatur_Messung_Ort2a;60;Nein;2416
26801-1;104108;Prot 12h Ur-mRate;Temperatur_Messung_Ort2a;60;Nein;2417
2889-4;104108;Prot 24h Ur-mRate;Temperatur_Messung_Ort2a;60;Nein;2418
5677-0;104108;Lead 24h Ur-mRate;Temperatur_Messung_Ort2a;60;Nein;2419
6776-9;104108;Estrone 24h Ur-mRate;Temperatur_Messung_Ort2a;61;Nein;2420
8310-5;104108;Body temperature;Temperatur_Messung_Ort2a;76;Nein;2421
12585-6;104109;Creat 2h Ur-mRate;Temperatur_Messung_Ort2b;60;Nein;2422
14584-7;104109;cAMP 24h Ur-sRate;Temperatur_Messung_Ort2b;60;Nein;2423
14712-4;104109;Epineph 24h Ur-sRate;Temperatur_Messung_Ort2b;61;Nein;2424
2232-7;104109;Epineph 24h Ur-mRate;Temperatur_Messung_Ort2b;61;Nein;2425
25495-3;104109;Phe 24h Ur-sRate;Temperatur_Messung_Ort2b;62;Nein;2426
26611-4;104109;PETN 24h Ur-sRate;Temperatur_Messung_Ort2b;60;Nein;2427
26801-1;104109;Prot 12h Ur-mRate;Temperatur_Messung_Ort2b;60;Nein;2428
2889-4;104109;Prot 24h Ur-mRate;Temperatur_Messung_Ort2b;60;Nein;2429
